subscription_id,customer_id,plan_type,billing_cycle,mrr,seats_purchased,start_date,end_date,status,churn_reason
SUB-23916,CUST-13916,Starter,Monthly,311.31,12,2025-07-17,,Active,
SUB-23917,CUST-13917,Scale,Monthly,2193.71,68,2025-07-18,,Active,
SUB-23918,CUST-13918,Growth,Monthly,236.75,11,2025-07-18,,Active,
SUB-23919,CUST-13919,Starter,Annual,127.66,8,2025-07-18,,Active,
SUB-23920,CUST-13920,Growth,Monthly,335.24,17,2025-07-18,,Active,
SUB-23921,CUST-13921,Scale,Annual,2251.62,29,2025-07-18,2025-12-31,Churned,Support / SLA Frustration
SUB-23922,CUST-13922,Starter,Monthly,393.12,13,2025-07-18,,Active,
SUB-23923,CUST-13923,Scale,Monthly,2124.11,26,2025-07-18,2025-09-07,Churned,Support / SLA Frustration
SUB-23924,CUST-13924,Starter,Monthly,604.82,24,2025-07-19,2025-12-31,Churned,Switched Tool
SUB-23925,CUST-13925,Scale,Annual,11780.11,194,2025-07-19,,Active,
SUB-23926,CUST-13926,Starter,Monthly,301.22,10,2025-07-19,,Active,
SUB-23927,CUST-13927,Growth,Annual,201.54,7,2025-07-19,,Active,
SUB-23928,CUST-13928,Growth,Monthly,201.58,9,2025-07-19,,Active,
SUB-23929,CUST-13929,Enterprise Plus,Annual,17750.82,316,2025-07-19,,Active,
SUB-23930,CUST-13930,Starter,Monthly,321.27,10,2025-07-20,2025-09-28,Churned,Price / Budget Cuts
SUB-23931,CUST-13931,Growth,Monthly,1402.32,53,2025-07-20,2025-12-31,Churned,Competitor Alternative
SUB-23932,CUST-13932,Starter,Monthly,334.65,9,2025-07-20,,Active,
SUB-23933,CUST-13933,Growth,Monthly,3257.4,51,2025-07-20,2025-12-31,Churned,Internal Restructuring
SUB-23934,CUST-13934,Scale,Annual,1193.31,88,2025-07-20,,Active,
SUB-23935,CUST-13935,Starter,Monthly,710.62,16,2025-07-20,,Active,
SUB-23936,CUST-13936,Growth,Monthly,1725.78,62,2025-07-20,,Active,
SUB-23937,CUST-13937,Growth,Annual,2891.28,57,2025-07-20,,Active,
SUB-23938,CUST-13938,Scale,Monthly,1888.38,67,2025-07-20,,Active,
SUB-23939,CUST-13939,Scale,Monthly,2465.55,53,2025-07-21,,Active,
SUB-23940,CUST-13940,Starter,Monthly,339.77,18,2025-07-21,2025-12-31,Churned,Price / Budget Cuts
SUB-23941,CUST-13941,Starter,Monthly,610.76,10,2025-07-21,,Active,
SUB-23942,CUST-13942,Scale,Annual,14413.85,485,2025-07-21,,Active,
SUB-23943,CUST-13943,Growth,Annual,3553.89,44,2025-07-21,2025-12-31,Churned,Support / SLA Frustration
SUB-23944,CUST-13944,Enterprise Plus,Annual,14767.89,150,2025-07-22,2025-12-31,Churned,Support / SLA Frustration
SUB-23945,CUST-13945,Enterprise Plus,Annual,17399.09,114,2025-07-22,,Active,
SUB-23946,CUST-13946,Starter,Annual,673.89,16,2025-07-22,2025-12-31,Churned,Support / SLA Frustration
SUB-23947,CUST-13947,Starter,Annual,428.09,12,2025-07-22,,Active,
SUB-23948,CUST-13948,Growth,Monthly,1077.7,73,2025-07-22,,Active,
SUB-23949,CUST-13949,Scale,Monthly,3063.16,46,2025-07-22,2025-10-29,Churned,Low Adoption & License Waste
SUB-23950,CUST-13950,Enterprise Plus,Annual,6080.32,355,2025-07-22,,Active,
SUB-23951,CUST-13951,Growth,Annual,186.78,16,2025-07-22,,Active,
SUB-23952,CUST-13952,Starter,Monthly,255.16,7,2025-07-23,,Active,
SUB-23953,CUST-13953,Enterprise Plus,Monthly,13749.15,427,2025-07-23,,Active,
SUB-23954,CUST-13954,Growth,Monthly,1993.41,88,2025-07-23,,Active,
SUB-23955,CUST-13955,Starter,Monthly,283.96,16,2025-07-23,,Active,
SUB-23956,CUST-13956,Starter,Monthly,291.02,11,2025-07-23,2025-12-31,Churned,Low Adoption & License Waste
SUB-23957,CUST-13957,Growth,Annual,2908.4,69,2025-07-23,,Active,
SUB-23958,CUST-13958,Enterprise Plus,Annual,17036.85,232,2025-07-24,,Active,
SUB-23959,CUST-13959,Enterprise Plus,Annual,14542.93,331,2025-07-24,,Active,
SUB-23960,CUST-13960,Starter,Annual,500.98,5,2025-07-24,,Active,
SUB-23961,CUST-13961,Growth,Monthly,3024.32,99,2025-07-24,,Active,
SUB-23962,CUST-13962,Scale,Annual,9105.46,392,2025-07-24,,Active,
SUB-23963,CUST-13963,Growth,Monthly,715.86,22,2025-07-24,,Active,
SUB-23964,CUST-13964,Enterprise Plus,Annual,17302.34,404,2025-07-24,,Active,
SUB-23965,CUST-13965,Starter,Annual,255.12,20,2025-07-24,,Active,
SUB-23966,CUST-13966,Scale,Annual,3051.57,35,2025-07-25,,Active,
SUB-23967,CUST-13967,Enterprise Plus,Annual,17629.78,160,2025-07-25,,Active,
SUB-23968,CUST-13968,Growth,Monthly,382.12,14,2025-07-25,,Active,
SUB-23969,CUST-13969,Scale,Monthly,2639.88,94,2025-07-26,,Active,
SUB-23970,CUST-13970,Starter,Monthly,437.83,11,2025-07-26,2025-12-31,Churned,Competitor Alternative
SUB-23971,CUST-13971,Growth,Monthly,421.7,20,2025-07-26,,Active,
SUB-23972,CUST-13972,Growth,Annual,2475.26,71,2025-07-26,2025-10-30,Churned,Internal Restructuring
SUB-23973,CUST-13973,Growth,Annual,442.62,6,2025-07-26,,Active,
SUB-23974,CUST-13974,Growth,Monthly,1571.55,81,2025-07-26,,Active,
SUB-23975,CUST-13975,Starter,Annual,431.09,5,2025-07-26,,Active,
SUB-23976,CUST-13976,Scale,Annual,920.33,70,2025-07-26,2025-12-31,Churned,Competitor Alternative
SUB-23977,CUST-13977,Growth,Monthly,278.77,8,2025-07-27,,Active,
SUB-23978,CUST-13978,Enterprise Plus,Annual,9388.06,272,2025-07-27,,Active,
SUB-23979,CUST-13979,Growth,Annual,2548.22,32,2025-07-27,,Active,
SUB-23980,CUST-13980,Starter,Annual,399.67,5,2025-07-27,,Active,
SUB-23981,CUST-13981,Starter,Monthly,135.41,17,2025-07-27,2025-12-31,Churned,Support / SLA Frustration
SUB-23982,CUST-13982,Scale,Annual,1281.4,28,2025-07-27,,Active,
SUB-23983,CUST-13983,Scale,Monthly,1564.96,87,2025-07-28,,Active,
SUB-23984,CUST-13984,Growth,Monthly,594.62,9,2025-07-28,,Active,
SUB-23985,CUST-13985,Starter,Annual,556.11,9,2025-07-28,,Active,
SUB-23986,CUST-13986,Enterprise Plus,Annual,14300.55,124,2025-07-28,2025-12-25,Churned,Support / SLA Frustration
SUB-23987,CUST-13987,Growth,Annual,1019.9,80,2025-07-28,,Active,
SUB-23988,CUST-13988,Scale,Monthly,3395.83,25,2025-07-28,2025-09-06,Churned,Competitor Alternative
SUB-23989,CUST-13989,Starter,Monthly,736.06,18,2025-07-28,2025-12-31,Churned,Price / Budget Cuts
SUB-23990,CUST-13990,Enterprise Plus,Annual,6563.28,245,2025-07-28,,Active,
SUB-23991,CUST-13991,Scale,Annual,3371.32,95,2025-07-29,,Active,
SUB-23992,CUST-13992,Growth,Monthly,129.66,24,2025-07-29,2025-12-21,Churned,Low Adoption & License Waste
SUB-23993,CUST-13993,Enterprise Plus,Monthly,7021.92,278,2025-07-29,2025-12-31,Churned,Competitor Alternative
SUB-23994,CUST-13994,Growth,Annual,3635.5,85,2025-07-29,,Active,
SUB-23995,CUST-13995,Growth,Annual,3071.39,50,2025-07-29,,Active,
SUB-23996,CUST-13996,Scale,Annual,2749.96,97,2025-07-29,,Active,
SUB-23997,CUST-13997,Growth,Annual,3526.67,92,2025-07-29,,Active,
SUB-23998,CUST-13998,Growth,Monthly,336.88,9,2025-07-30,2025-12-31,Churned,Price / Budget Cuts
SUB-23999,CUST-13999,Growth,Monthly,1577.08,70,2025-07-30,,Active,
SUB-24000,CUST-14000,Growth,Monthly,122.78,11,2025-07-30,,Active,
SUB-24001,CUST-14001,Growth,Monthly,628.73,22,2025-07-30,2025-11-26,Churned,Switched Tool
SUB-24002,CUST-14002,Starter,Monthly,406.92,18,2025-07-30,,Active,
SUB-24003,CUST-14003,Growth,Monthly,3521.58,46,2025-07-31,2025-10-24,Churned,Leadership Transition
SUB-24004,CUST-14004,Enterprise Plus,Annual,16355.28,141,2025-07-31,,Active,
SUB-24005,CUST-14005,Growth,Annual,1778.18,37,2025-07-31,,Active,
SUB-24006,CUST-14006,Scale,Annual,3693.08,68,2025-07-31,,Active,
SUB-24007,CUST-14007,Growth,Annual,3781.28,67,2025-07-31,,Active,
SUB-24008,CUST-14008,Starter,Monthly,267.98,18,2025-07-31,,Active,
SUB-24009,CUST-14009,Enterprise Plus,Annual,8315.63,471,2025-07-31,,Active,
SUB-24010,CUST-14010,Enterprise Plus,Annual,7989.69,140,2025-08-01,,Active,
SUB-24011,CUST-14011,Growth,Annual,1792.71,28,2025-08-01,,Active,
SUB-24012,CUST-14012,Starter,Monthly,681.77,16,2025-08-01,,Active,
SUB-24013,CUST-14013,Scale,Annual,2339.09,79,2025-08-02,,Active,
SUB-24014,CUST-14014,Growth,Monthly,462.51,23,2025-08-02,2025-11-30,Churned,Low Adoption & License Waste
SUB-24015,CUST-14015,Scale,Monthly,3175.4,33,2025-08-02,,Active,
SUB-24016,CUST-14016,Starter,Monthly,347.85,10,2025-08-02,,Active,
SUB-24017,CUST-14017,Starter,Annual,470.25,8,2025-08-02,2025-12-31,Churned,Support / SLA Frustration
SUB-24018,CUST-14018,Growth,Monthly,2113.36,53,2025-08-02,2025-12-31,Churned,Low Adoption & License Waste
SUB-24019,CUST-14019,Growth,Annual,2345.2,43,2025-08-02,,Active,
SUB-24020,CUST-14020,Scale,Monthly,1680.99,32,2025-08-02,2025-11-11,Churned,Support / SLA Frustration
SUB-24021,CUST-14021,Growth,Monthly,1512.95,25,2025-08-03,,Active,
SUB-24022,CUST-14022,Starter,Monthly,554.66,22,2025-08-03,,Active,
SUB-24023,CUST-14023,Starter,Annual,127.26,24,2025-08-03,2025-12-31,Churned,Support / SLA Frustration
SUB-24024,CUST-14024,Starter,Monthly,368.55,19,2025-08-03,,Active,
SUB-24025,CUST-14025,Starter,Monthly,747.22,13,2025-08-03,,Active,
SUB-24026,CUST-14026,Growth,Annual,3229.24,45,2025-08-04,,Active,
SUB-24027,CUST-14027,Growth,Monthly,2105.29,93,2025-08-04,,Active,
SUB-24028,CUST-14028,Starter,Monthly,164.39,19,2025-08-04,,Active,
SUB-24029,CUST-14029,Scale,Monthly,1676.94,96,2025-08-04,,Active,
SUB-24030,CUST-14030,Starter,Annual,741.94,19,2025-08-04,2025-12-31,Churned,Support / SLA Frustration
SUB-24031,CUST-14031,Growth,Monthly,1164.24,31,2025-08-04,,Active,
SUB-24032,CUST-14032,Enterprise Plus,Annual,16881.38,436,2025-08-04,2025-12-31,Churned,Support / SLA Frustration
SUB-24033,CUST-14033,Starter,Monthly,147.02,15,2025-08-04,2025-12-31,Churned,Support / SLA Frustration
SUB-24034,CUST-14034,Scale,Monthly,1932.61,38,2025-08-05,,Active,
SUB-24035,CUST-14035,Starter,Monthly,495.97,5,2025-08-05,2025-12-31,Churned,Support / SLA Frustration
SUB-24036,CUST-14036,Starter,Monthly,399.93,8,2025-08-05,,Active,
SUB-24037,CUST-14037,Growth,Monthly,623.01,8,2025-08-05,2025-12-31,Churned,Support / SLA Frustration
SUB-24038,CUST-14038,Starter,Monthly,435.4,15,2025-08-05,,Active,
SUB-24039,CUST-14039,Starter,Monthly,423.48,9,2025-08-05,2025-11-19,Churned,Support / SLA Frustration
SUB-24040,CUST-14040,Growth,Monthly,679.17,18,2025-08-05,,Active,
SUB-24041,CUST-14041,Growth,Monthly,3282.17,27,2025-08-05,2025-12-31,Churned,Support / SLA Frustration
SUB-24042,CUST-14042,Growth,Annual,1515.16,53,2025-08-06,,Active,
SUB-24043,CUST-14043,Growth,Monthly,308.71,17,2025-08-06,,Active,
SUB-24044,CUST-14044,Growth,Monthly,3498.88,66,2025-08-06,,Active,
SUB-24045,CUST-14045,Scale,Annual,2419.96,77,2025-08-06,,Active,
SUB-24046,CUST-14046,Scale,Monthly,3734.73,86,2025-08-06,2025-12-31,Churned,Low Adoption & License Waste
SUB-24047,CUST-14047,Growth,Monthly,297.16,13,2025-08-06,2025-12-31,Churned,Support / SLA Frustration
SUB-24048,CUST-14048,Starter,Monthly,653.9,5,2025-08-06,,Active,
SUB-24049,CUST-14049,Growth,Monthly,1071.39,42,2025-08-06,,Active,
SUB-24050,CUST-14050,Starter,Monthly,472.91,24,2025-08-06,2025-12-31,Churned,Price / Budget Cuts
SUB-24051,CUST-14051,Starter,Monthly,298.24,9,2025-08-07,,Active,
SUB-24052,CUST-14052,Starter,Annual,362.11,12,2025-08-07,,Active,
SUB-24053,CUST-14053,Starter,Monthly,363.11,24,2025-08-07,,Active,
SUB-24054,CUST-14054,Growth,Annual,438.23,17,2025-08-07,,Active,
SUB-24055,CUST-14055,Enterprise Plus,Monthly,12924.24,114,2025-08-07,2025-11-06,Churned,Support / SLA Frustration
SUB-24056,CUST-14056,Starter,Monthly,569.88,22,2025-08-08,,Active,
SUB-24057,CUST-14057,Enterprise Plus,Annual,17568.09,467,2025-08-08,,Active,
SUB-24058,CUST-14058,Starter,Annual,459.62,20,2025-08-08,2025-12-31,Churned,Price / Budget Cuts
SUB-24059,CUST-14059,Starter,Annual,441.65,11,2025-08-08,,Active,
SUB-24060,CUST-14060,Growth,Monthly,3468.26,66,2025-08-08,2025-11-18,Churned,Support / SLA Frustration
SUB-24061,CUST-14061,Scale,Monthly,2498.32,48,2025-08-08,2025-12-21,Churned,Internal Restructuring
SUB-24062,CUST-14062,Starter,Monthly,698.02,21,2025-08-08,,Active,
SUB-24063,CUST-14063,Growth,Monthly,3470.59,94,2025-08-09,,Active,
SUB-24064,CUST-14064,Starter,Monthly,503.81,19,2025-08-09,,Active,
SUB-24065,CUST-14065,Scale,Annual,10032.68,433,2025-08-09,,Active,
SUB-24066,CUST-14066,Enterprise Plus,Annual,6982.05,387,2025-08-09,,Active,
SUB-24067,CUST-14067,Starter,Monthly,594.08,22,2025-08-09,2025-10-31,Churned,Support / SLA Frustration
SUB-24068,CUST-14068,Starter,Monthly,642.24,22,2025-08-09,,Active,
SUB-24069,CUST-14069,Starter,Annual,266.68,23,2025-08-09,,Active,
SUB-24070,CUST-14070,Growth,Annual,937.94,28,2025-08-10,,Active,
SUB-24071,CUST-14071,Starter,Monthly,482.58,7,2025-08-10,,Active,
SUB-24072,CUST-14072,Starter,Monthly,230.19,22,2025-08-10,,Active,
SUB-24073,CUST-14073,Starter,Annual,420.98,23,2025-08-10,2025-11-18,Churned,Competitor Alternative
SUB-24074,CUST-14074,Starter,Monthly,490.86,7,2025-08-10,2025-12-09,Churned,Support / SLA Frustration
SUB-24075,CUST-14075,Starter,Monthly,236.44,18,2025-08-11,,Active,
SUB-24076,CUST-14076,Scale,Annual,2057.63,41,2025-08-11,2025-12-31,Churned,Leadership Transition
SUB-24077,CUST-14077,Growth,Annual,2783.7,80,2025-08-11,,Active,
SUB-24078,CUST-14078,Starter,Monthly,211.78,11,2025-08-11,2025-11-13,Churned,Support / SLA Frustration
SUB-24079,CUST-14079,Growth,Annual,1312.39,61,2025-08-11,,Active,
SUB-24080,CUST-14080,Growth,Monthly,201.48,21,2025-08-11,,Active,
SUB-24081,CUST-14081,Scale,Annual,1219.09,99,2025-08-11,,Active,
SUB-24082,CUST-14082,Starter,Monthly,424.7,12,2025-08-12,,Active,
SUB-24083,CUST-14083,Starter,Monthly,279.55,5,2025-08-12,,Active,
SUB-24084,CUST-14084,Growth,Annual,1658.01,72,2025-08-12,,Active,
SUB-24085,CUST-14085,Enterprise Plus,Annual,4811.12,335,2025-08-12,,Active,
SUB-24086,CUST-14086,Scale,Annual,14181.09,225,2025-08-12,,Active,
SUB-24087,CUST-14087,Starter,Monthly,255.39,10,2025-08-13,,Active,
SUB-24088,CUST-14088,Starter,Monthly,585.99,14,2025-08-13,2025-12-31,Churned,Competitor Alternative
SUB-24089,CUST-14089,Enterprise Plus,Annual,7105.97,160,2025-08-13,,Active,
SUB-24090,CUST-14090,Starter,Monthly,567.3,10,2025-08-13,2025-12-31,Churned,Competitor Alternative
SUB-24091,CUST-14091,Growth,Monthly,2122.8,69,2025-08-14,2025-12-31,Churned,Support / SLA Frustration
SUB-24092,CUST-14092,Growth,Annual,1004.07,56,2025-08-14,,Active,
SUB-24093,CUST-14093,Growth,Monthly,518.73,22,2025-08-14,2025-12-31,Churned,Support / SLA Frustration
SUB-24094,CUST-14094,Growth,Annual,1403.28,73,2025-08-14,,Active,
SUB-24095,CUST-14095,Growth,Annual,3294.83,34,2025-08-14,,Active,
SUB-24096,CUST-14096,Scale,Annual,11950.88,200,2025-08-14,,Active,
SUB-24097,CUST-14097,Enterprise Plus,Annual,11334.27,211,2025-08-15,,Active,
SUB-24098,CUST-14098,Scale,Annual,3056.57,77,2025-08-15,,Active,
SUB-24099,CUST-14099,Enterprise Plus,Annual,11394.7,372,2025-08-15,,Active,
SUB-24100,CUST-14100,Starter,Annual,131.33,11,2025-08-15,,Active,
SUB-24101,CUST-14101,Growth,Monthly,1409.91,54,2025-08-15,,Active,
SUB-24102,CUST-14102,Growth,Monthly,420.96,8,2025-08-15,,Active,
SUB-24103,CUST-14103,Growth,Annual,1957.32,51,2025-08-15,,Active,
SUB-24104,CUST-14104,Growth,Monthly,986.29,58,2025-08-15,,Active,
SUB-24105,CUST-14105,Growth,Monthly,343.91,7,2025-08-16,2025-12-31,Churned,Competitor Alternative
SUB-24106,CUST-14106,Growth,Annual,549.27,22,2025-08-16,,Active,
SUB-24107,CUST-14107,Scale,Annual,17984.31,355,2025-08-16,,Active,
SUB-24108,CUST-14108,Starter,Monthly,469.13,19,2025-08-16,,Active,
SUB-24109,CUST-14109,Starter,Annual,254.28,6,2025-08-17,,Active,
SUB-24110,CUST-14110,Starter,Annual,385.33,8,2025-08-17,,Active,
SUB-24111,CUST-14111,Growth,Monthly,481.1,14,2025-08-17,,Active,
SUB-24112,CUST-14112,Scale,Annual,13156.6,412,2025-08-17,,Active,
SUB-24113,CUST-14113,Scale,Annual,14526.85,323,2025-08-18,2025-12-31,Churned,Support / SLA Frustration
SUB-24114,CUST-14114,Starter,Monthly,436.7,14,2025-08-18,2025-12-31,Churned,Support / SLA Frustration
SUB-24115,CUST-14115,Growth,Annual,1430.39,32,2025-08-18,,Active,
SUB-24116,CUST-14116,Starter,Monthly,274.4,9,2025-08-18,,Active,
SUB-24117,CUST-14117,Scale,Monthly,1848.62,47,2025-08-18,,Active,
SUB-24118,CUST-14118,Enterprise Plus,Annual,8461.42,385,2025-08-18,,Active,
SUB-24119,CUST-14119,Starter,Monthly,745.36,11,2025-08-18,,Active,
SUB-24120,CUST-14120,Scale,Annual,2466.83,59,2025-08-18,2025-10-25,Churned,Support / SLA Frustration
SUB-24121,CUST-14121,Growth,Annual,515.09,20,2025-08-19,,Active,
SUB-24122,CUST-14122,Starter,Annual,274.23,18,2025-08-19,2025-10-21,Churned,Price / Budget Cuts
SUB-24123,CUST-14123,Growth,Monthly,473.06,9,2025-08-19,2025-12-31,Churned,Switched Tool
SUB-24124,CUST-14124,Starter,Monthly,532.98,24,2025-08-19,,Active,
SUB-24125,CUST-14125,Growth,Annual,483.94,6,2025-08-19,,Active,
SUB-24126,CUST-14126,Starter,Annual,331.39,18,2025-08-19,,Active,
SUB-24127,CUST-14127,Starter,Monthly,254.03,12,2025-08-19,2025-12-31,Churned,Switched Tool
SUB-24128,CUST-14128,Growth,Annual,3780.2,54,2025-08-19,,Active,
SUB-24129,CUST-14129,Enterprise Plus,Annual,7255.24,147,2025-08-19,,Active,
SUB-24130,CUST-14130,Scale,Annual,3696.74,56,2025-08-19,,Active,
SUB-24131,CUST-14131,Growth,Monthly,1285.45,30,2025-08-19,,Active,
SUB-24132,CUST-14132,Growth,Monthly,446.5,8,2025-08-20,2025-12-31,Churned,Competitor Alternative
SUB-24133,CUST-14133,Starter,Monthly,438.87,20,2025-08-20,2025-12-18,Churned,Price / Budget Cuts
SUB-24134,CUST-14134,Starter,Monthly,192.72,6,2025-08-20,,Active,
SUB-24135,CUST-14135,Scale,Annual,14750.96,156,2025-08-20,,Active,
SUB-24136,CUST-14136,Starter,Monthly,658.83,20,2025-08-20,2025-11-11,Churned,Competitor Alternative
SUB-24137,CUST-14137,Growth,Monthly,3096.36,44,2025-08-21,,Active,
SUB-24138,CUST-14138,Starter,Monthly,262.11,24,2025-08-21,,Active,
SUB-24139,CUST-14139,Growth,Monthly,206.17,19,2025-08-21,2025-12-10,Churned,Price / Budget Cuts
SUB-24140,CUST-14140,Growth,Annual,2006.43,64,2025-08-21,,Active,
SUB-24141,CUST-14141,Scale,Annual,4707.2,456,2025-08-21,,Active,
SUB-24142,CUST-14142,Enterprise Plus,Annual,10798.42,201,2025-08-21,,Active,
SUB-24143,CUST-14143,Growth,Monthly,219.88,14,2025-08-21,,Active,
SUB-24144,CUST-14144,Starter,Monthly,375.63,24,2025-08-21,2025-12-26,Churned,Low Adoption & License Waste
SUB-24145,CUST-14145,Starter,Monthly,719.44,14,2025-08-21,,Active,
SUB-24146,CUST-14146,Enterprise Plus,Annual,17365.91,175,2025-08-22,,Active,
SUB-24147,CUST-14147,Scale,Annual,2188.66,48,2025-08-22,,Active,
SUB-24148,CUST-14148,Starter,Monthly,728.15,11,2025-08-22,2025-12-31,Churned,Low Adoption & License Waste
SUB-24149,CUST-14149,Starter,Annual,639.36,15,2025-08-22,,Active,
SUB-24150,CUST-14150,Enterprise Plus,Annual,7138.55,238,2025-08-22,,Active,
SUB-24151,CUST-14151,Enterprise Plus,Annual,15007.69,129,2025-08-22,,Active,
SUB-24152,CUST-14152,Starter,Monthly,187.98,6,2025-08-22,2025-12-31,Churned,Support / SLA Frustration
SUB-24153,CUST-14153,Scale,Annual,2809.88,65,2025-08-22,,Active,
SUB-24154,CUST-14154,Scale,Monthly,2866.41,44,2025-08-22,,Active,
SUB-24155,CUST-14155,Scale,Monthly,12402.1,415,2025-08-22,2025-12-31,Churned,Support / SLA Frustration
SUB-24156,CUST-14156,Starter,Annual,329.59,8,2025-08-23,,Active,
SUB-24157,CUST-14157,Growth,Monthly,175.7,17,2025-08-23,,Active,
SUB-24158,CUST-14158,Growth,Monthly,442.0,11,2025-08-23,,Active,
SUB-24159,CUST-14159,Growth,Monthly,658.9,20,2025-08-23,2025-12-31,Churned,Support / SLA Frustration
SUB-24160,CUST-14160,Growth,Monthly,591.72,5,2025-08-23,2025-12-31,Churned,Support / SLA Frustration
SUB-24161,CUST-14161,Scale,Annual,7063.83,124,2025-08-23,,Active,
SUB-24162,CUST-14162,Starter,Annual,417.72,22,2025-08-23,2025-12-23,Churned,Support / SLA Frustration
SUB-24163,CUST-14163,Scale,Monthly,1557.28,64,2025-08-24,,Active,
SUB-24164,CUST-14164,Starter,Monthly,470.96,5,2025-08-24,,Active,
SUB-24165,CUST-14165,Growth,Monthly,3141.49,67,2025-08-24,,Active,
SUB-24166,CUST-14166,Growth,Annual,1178.51,96,2025-08-24,,Active,
SUB-24167,CUST-14167,Enterprise Plus,Annual,6747.62,332,2025-08-24,,Active,
SUB-24168,CUST-14168,Growth,Monthly,3091.21,45,2025-08-25,,Active,
SUB-24169,CUST-14169,Scale,Annual,10225.21,356,2025-08-25,,Active,
SUB-24170,CUST-14170,Growth,Annual,2858.4,58,2025-08-25,2025-12-31,Churned,Competitor Alternative
SUB-24171,CUST-14171,Starter,Annual,485.7,19,2025-08-25,,Active,
SUB-24172,CUST-14172,Growth,Monthly,1431.05,50,2025-08-25,,Active,
SUB-24173,CUST-14173,Growth,Monthly,290.43,7,2025-08-26,2025-09-30,Churned,Support / SLA Frustration
SUB-24174,CUST-14174,Starter,Monthly,167.34,7,2025-08-26,,Active,
SUB-24175,CUST-14175,Starter,Monthly,617.57,9,2025-08-26,2025-12-31,Churned,Switched Tool
SUB-24176,CUST-14176,Starter,Annual,412.64,8,2025-08-26,,Active,
SUB-24177,CUST-14177,Starter,Monthly,599.65,19,2025-08-26,2025-11-02,Churned,Support / SLA Frustration
SUB-24178,CUST-14178,Growth,Annual,1714.01,62,2025-08-26,,Active,
SUB-24179,CUST-14179,Scale,Monthly,2748.67,51,2025-08-27,,Active,
SUB-24180,CUST-14180,Scale,Annual,2713.87,43,2025-08-27,,Active,
SUB-24181,CUST-14181,Starter,Annual,384.69,17,2025-08-27,2025-12-31,Churned,Support / SLA Frustration
SUB-24182,CUST-14182,Growth,Monthly,745.24,6,2025-08-28,2025-10-24,Churned,Support / SLA Frustration
SUB-24183,CUST-14183,Growth,Annual,3233.15,44,2025-08-28,2025-12-24,Churned,Support / SLA Frustration
SUB-24184,CUST-14184,Scale,Annual,17783.03,459,2025-08-28,,Active,
SUB-24185,CUST-14185,Starter,Monthly,140.64,11,2025-08-29,,Active,
SUB-24186,CUST-14186,Enterprise Plus,Annual,7178.28,444,2025-08-29,,Active,
SUB-24187,CUST-14187,Starter,Monthly,204.84,12,2025-08-29,,Active,
SUB-24188,CUST-14188,Starter,Monthly,280.84,12,2025-08-29,,Active,
SUB-24189,CUST-14189,Starter,Monthly,269.75,6,2025-08-29,,Active,
SUB-24190,CUST-14190,Starter,Monthly,231.89,7,2025-08-29,,Active,
SUB-24191,CUST-14191,Growth,Annual,182.57,9,2025-08-29,,Active,
SUB-24192,CUST-14192,Scale,Annual,3266.44,91,2025-08-29,,Active,
SUB-24193,CUST-14193,Starter,Monthly,546.75,19,2025-08-29,2025-12-31,Churned,Support / SLA Frustration
SUB-24194,CUST-14194,Growth,Monthly,289.09,18,2025-08-29,,Active,
SUB-24195,CUST-14195,Growth,Annual,2677.37,37,2025-08-30,,Active,
SUB-24196,CUST-14196,Scale,Annual,10177.95,455,2025-08-30,,Active,
SUB-24197,CUST-14197,Growth,Monthly,1405.02,32,2025-08-30,2025-12-31,Churned,Internal Restructuring
SUB-24198,CUST-14198,Growth,Annual,2489.5,91,2025-08-30,,Active,
SUB-24199,CUST-14199,Starter,Monthly,122.91,5,2025-08-30,,Active,
SUB-24200,CUST-14200,Starter,Monthly,426.3,8,2025-08-30,2025-12-31,Churned,Low Adoption & License Waste
