customer_id,license_utilization_rate,feature_adoption_score,weekly_active_days,api_calls_monthly,last_active_days_ago
CUST-14883,0.837,87,5,27407,0
CUST-14884,0.912,52,5,20892,5
CUST-14885,0.665,76,7,43373,1
CUST-14886,1.0,84,4,12817,0
CUST-14887,0.641,51,4,55230,3
CUST-14888,0.61,56,5,1554,0
CUST-14889,0.853,63,5,5870,0
CUST-14890,1.0,65,3,17036,2
CUST-14891,0.704,73,7,84552,5
CUST-14892,0.776,100,6,10620,7
CUST-14893,0.381,54,2,22405,5
CUST-14894,0.971,88,5,1259,1
CUST-14895,0.63,72,3,8493,1
CUST-14896,1.0,60,6,121165,11
CUST-14897,1.0,83,3,21558,0
CUST-14898,1.0,96,5,31737,15
CUST-14899,0.655,71,3,25870,0
CUST-14900,0.445,55,4,9967,6
CUST-14901,0.773,42,6,128080,9
CUST-14902,1.0,47,3,53125,10
CUST-14903,0.82,52,5,4161,1
CUST-14904,0.451,83,3,10278,7
CUST-14905,0.69,66,2,55138,0
CUST-14906,0.585,93,2,22125,7
CUST-14907,0.752,56,2,21447,3
CUST-14908,0.607,31,2,24080,3
CUST-14909,0.463,86,5,72102,0
CUST-14910,0.963,100,5,6055,1
CUST-14911,1.0,47,4,5582,14
CUST-14912,0.121,94,3,26122,2
CUST-14913,0.882,95,4,5499,6
CUST-14914,0.71,87,4,15912,2
CUST-14915,1.0,29,5,5696,0
CUST-14916,0.863,62,7,1896,4
CUST-14917,0.878,49,5,103191,14
CUST-14918,0.584,87,4,3256,9
CUST-14919,0.683,73,7,37670,11
CUST-14920,0.873,65,2,71875,7
CUST-14921,0.05,26,5,62230,0
CUST-14922,0.781,65,7,19515,3
CUST-14923,0.692,91,5,11830,5
CUST-14924,0.721,51,5,53185,2
CUST-14925,1.0,50,4,30601,3
CUST-14926,0.462,69,6,24605,19
CUST-14927,0.272,54,6,95585,2
CUST-14928,1.0,81,4,5457,12
CUST-14929,0.382,66,3,18994,0
CUST-14930,0.429,88,3,56167,2
CUST-14931,0.725,79,5,110881,8
CUST-14932,0.443,64,7,17645,12
CUST-14933,0.625,61,4,35372,1
CUST-14934,0.512,79,6,26169,0
CUST-14935,0.794,53,4,5071,1
CUST-14936,0.839,87,6,153541,2
CUST-14937,0.753,97,3,26345,0
CUST-14938,0.983,86,4,29333,9
CUST-14939,0.749,73,3,20289,0
CUST-14940,0.448,82,1,3260,1
CUST-14941,0.768,62,0,4518,2
CUST-14942,0.512,100,2,126673,8
CUST-14943,0.787,52,3,26632,2
CUST-14944,0.965,55,5,68789,0
CUST-14945,0.472,59,5,9358,1
CUST-14946,0.705,68,2,4373,15
CUST-14947,1.0,51,6,74171,16
CUST-14948,0.831,51,5,63596,4
CUST-14949,0.515,56,5,25573,0
CUST-14950,0.723,60,1,18483,6
CUST-14951,0.872,55,4,28839,6
CUST-14952,0.901,76,5,98312,8
CUST-14953,0.726,48,3,43389,0
CUST-14954,0.312,78,1,28722,7
CUST-14955,0.79,50,5,30370,5
CUST-14956,0.78,88,3,34546,8
CUST-14957,0.513,55,2,885,2
CUST-14958,0.727,68,4,17975,12
CUST-14959,0.895,48,3,13691,0
CUST-14960,0.587,63,4,31289,4
CUST-14961,0.559,64,3,3440,6
CUST-14962,0.668,54,2,6437,2
CUST-14963,0.507,93,5,871,0
CUST-14964,0.907,40,4,4247,11
CUST-14965,0.792,100,3,20353,1
CUST-14966,0.552,100,5,650,3
CUST-14967,0.637,62,4,2596,1
CUST-14968,0.299,68,3,32343,1
CUST-14969,0.839,78,4,12627,5
CUST-14970,0.798,67,4,25474,2
CUST-14971,0.484,83,7,14777,5
CUST-14972,0.666,73,6,10663,1
CUST-14973,1.0,95,1,25654,1
CUST-14974,1.0,34,4,22223,8
CUST-14975,0.822,31,2,22845,9
CUST-14976,0.452,77,4,19045,2
CUST-14977,0.151,100,4,16276,3
CUST-14978,0.838,82,4,1438,10
CUST-14979,0.594,83,6,6534,7
CUST-14980,0.898,60,3,81341,4
CUST-14981,0.559,27,3,44977,2
CUST-14982,0.509,61,5,79479,32
CUST-14983,0.709,98,4,20603,4
CUST-14984,0.801,76,5,48269,4
CUST-14985,0.88,78,6,20073,1
CUST-14986,0.923,45,5,15701,7
CUST-14987,0.834,72,3,701,0
CUST-14988,0.669,100,4,2120,2
CUST-14989,0.544,59,3,5941,2
CUST-14990,0.715,48,6,44206,10
CUST-14991,0.631,31,4,13920,6
CUST-14992,1.0,78,5,72549,11
CUST-14993,0.753,88,6,1084,3
CUST-14994,0.387,84,4,15278,0
CUST-14995,0.514,48,4,14315,1
CUST-14996,0.444,72,2,133703,0
CUST-14997,0.577,100,5,37478,5
CUST-14998,0.813,39,2,4065,5
CUST-14999,0.104,56,3,16571,0
